Periode,Antal,Recidivhændelser,Tidligere_domme,Varighed_til_tilbagefald,Køn,Alder
3,2,0,4,1,0,2
3,4,0,4,1,0,3
3,9,0,4,1,0,4
3,3,0,4,1,0,5
3,1,0,4,1,0,6
3,97,0,5,1,1,0
3,77,0,5,1,1,1
3,48,0,5,1,1,2
3,26,0,5,1,1,3
3,49,0,5,1,1,4
3,19,0,5,1,1,5
3,4,0,5,1,1,6
3,1,0,5,1,0,0
3,2,0,5,1,0,1
3,4,0,5,1,0,2
3,1,0,5,1,0,3
3,7,0,5,1,0,4
3,2,0,5,1,0,5
3,0,0,5,1,0,6
3,11,0,1,1,1,0
3,9,0,1,1,1,1
3,8,0,1,1,1,2
3,6,0,1,1,1,3
3,3,0,1,1,1,4
3,0,0,1,1,1,5
3,0,0,1,1,1,6
3,2,0,1,1,0,0
3,0,0,1,1,0,1
3,0,0,1,1,0,2
3,0,0,1,1,0,3
3,1,0,1,1,0,4
3,0,0,1,1,0,5
3,0,0,1,1,0,6
3,127,2,6,1,1,0
3,42,2,6,1,1,1
3,45,2,6,1,1,2
3,49,2,6,1,1,3
3,111,2,6,1,1,4
3,78,2,6,1,1,5
3,31,2,6,1,1,6
3,21,2,6,1,0,0
3,19,2,6,1,0,1
3,14,2,6,1,0,2
3,10,2,6,1,0,3
3,32,2,6,1,0,4
3,15,2,6,1,0,5
3,9,2,6,1,0,6
3,86,2,0,1,1,0
3,55,2,0,1,1,1
3,51,2,0,1,1,2
3,50,2,0,1,1,3
3,112,2,0,1,1,4
3,53,2,0,1,1,5
3,24,2,0,1,1,6
3,5,2,0,1,0,0
3,6,2,0,1,0,1
3,5,2,0,1,0,2
3,2,2,0,1,0,3
3,19,2,0,1,0,4
3,9,2,0,1,0,5
3,4,2,0,1,0,6
3,70,2,2,1,1,0
3,58,2,2,1,1,1
3,32,2,2,1,1,2
3,43,2,2,1,1,3
3,71,2,2,1,1,4
3,41,2,2,1,1,5
3,11,2,2,1,1,6
3,2,2,2,1,0,0
3,1,2,2,1,0,1
3,1,2,2,1,0,2
3,6,2,2,1,0,3
3,8,2,2,1,0,4
3,8,2,2,1,0,5
3,2,2,2,1,0,6
3,63,2,3,1,1,0
3,36,2,3,1,1,1
3,31,2,3,1,1,2
3,36,2,3,1,1,3
3,42,2,3,1,1,4
3,18,2,3,1,1,5
3,8,2,3,1,1,6
3,3,2,3,1,0,0
3,1,2,3,1,0,1
3,1,2,3,1,0,2
3,4,2,3,1,0,3
3,7,2,3,1,0,4
3,2,2,3,1,0,5
3,1,2,3,1,0,6
3,46,2,4,1,1,0
3,27,2,4,1,1,1
3,25,2,4,1,1,2
3,16,2,4,1,1,3
3,19,2,4,1,1,4
3,11,2,4,1,1,5
3,3,2,4,1,1,6
3,1,2,4,1,0,0
3,1,2,4,1,0,1
3,2,2,4,1,0,2
3,1,2,4,1,0,3
3,7,2,4,1,0,4
3,2,2,4,1,0,5
3,1,2,4,1,0,6
3,90,2,5,1,1,0
3,60,2,5,1,1,1
3,40,2,5,1,1,2
3,27,2,5,1,1,3
3,44,2,5,1,1,4
3,13,2,5,1,1,5
3,6,2,5,1,1,6
3,1,2,5,1,0,0
3,1,2,5,1,0,1
3,2,2,5,1,0,2
3,2,2,5,1,0,3
3,7,2,5,1,0,4
3,0,2,5,1,0,5
3,0,2,5,1,0,6
3,7,2,1,1,1,0
3,5,2,1,1,1,1
3,2,2,1,1,1,2
3,7,2,1,1,1,3
3,10,2,1,1,1,4
3,1,2,1,1,1,5
3,0,2,1,1,1,6
3,0,2,1,1,0,0
3,0,2,1,1,0,1
3,0,2,1,1,0,2
3,1,2,1,1,0,3
3,0,2,1,1,0,4
3,0,2,1,1,0,5
3,0,2,1,1,0,6
3,54,3,6,1,1,0
3,15,3,6,1,1,1
3,21,3,6,1,1,2
3,25,3,6,1,1,3
3,38,3,6,1,1,4
3,20,3,6,1,1,5
3,6,3,6,1,1,6
3,6,3,6,1,0,0
3,3,3,6,1,0,1
3,2,3,6,1,0,2
3,10,3,6,1,0,3
3,3,3,6,1,0,4
3,4,3,6,1,0,5
3,1,3,6,1,0,6
3,43,3,0,1,1,0
3,18,3,0,1,1,1
3,17,3,0,1,1,2
3,20,3,0,1,1,3
3,36,3,0,1,1,4
3,15,3,0,1,1,5
3,8,3,0,1,1,6
3,7,3,0,1,0,0
3,2,3,0,1,0,1
3,3,3,0,1,0,2
3,7,3,0,1,0,3
3,4,3,0,1,0,4
3,2,3,0,1,0,5
3,1,3,0,1,0,6
3,53,3,2,1,1,0
3,31,3,2,1,1,1
3,26,3,2,1,1,2
3,22,3,2,1,1,3
3,38,3,2,1,1,4
3,17,3,2,1,1,5
3,5,3,2,1,1,6
3,3,3,2,1,0,0
3,0,3,2,1,0,1
3,2,3,2,1,0,2
3,0,3,2,1,0,3
3,2,3,2,1,0,4
3,1,3,2,1,0,5
3,0,3,2,1,0,6
3,44,3,3,1,1,0
3,21,3,3,1,1,1
3,20,3,3,1,1,2
3,23,3,3,1,1,3
3,21,3,3,1,1,4
3,8,3,3,1,1,5
3,2,3,3,1,1,6
3,5,3,3,1,0,0
3,1,3,3,1,0,1
3,0,3,3,1,0,2
3,0,3,3,1,0,3
3,4,3,3,1,0,4
3,3,3,3,1,0,5
3,0,3,3,1,0,6
3,32,3,4,1,1,0
3,10,3,4,1,1,1
3,14,3,4,1,1,2
3,14,3,4,1,1,3
3,9,3,4,1,1,4
3,4,3,4,1,1,5
3,2,3,4,1,1,6
3,1,3,4,1,0,0
3,1,3,4,1,0,1
3,0,3,4,1,0,2
3,0,3,4,1,0,3
3,1,3,4,1,0,4
3,1,3,4,1,0,5
3,1,3,4,1,0,6
3,64,3,5,1,1,0
3,52,3,5,1,1,1
3,34,3,5,1,1,2
3,22,3,5,1,1,3
3,36,3,5,1,1,4
3,7,3,5,1,1,5
3,2,3,5,1,1,6
3,3,3,5,1,0,0
3,1,3,5,1,0,1
3,1,3,5,1,0,2
3,5,3,5,1,0,3
3,3,3,5,1,0,4
3,0,3,5,1,0,5
3,0,3,5,1,0,6
3,10,3,1,1,1,0
3,7,3,1,1,1,1
3,7,3,1,1,1,2
3,0,3,1,1,1,3
3,4,3,1,1,1,4
3,0,3,1,1,1,5
3,0,3,1,1,1,6
3,0,3,1,1,0,0
3,0,3,1,1,0,1
3,0,3,1,1,0,2
3,0,3,1,1,0,3
3,0,3,1,1,0,4
3,1,3,1,1,0,5
3,0,3,1,1,0,6
3,67,4,6,1,1,0
3,17,4,6,1,1,1
3,13,4,6,1,1,2
3,11,4,6,1,1,3
3,20,4,6,1,1,4
3,11,4,6,1,1,5
3,3,4,6,1,1,6
3,7,4,6,1,0,0
3,5,4,6,1,0,1
3,2,4,6,1,0,2
3,3,4,6,1,0,3
3,8,4,6,1,0,4
3,7,4,6,1,0,5
3,1,4,6,1,0,6
3,39,4,0,1,1,0
3,30,4,0,1,1,1
3,19,4,0,1,1,2
3,23,4,0,1,1,3
3,28,4,0,1,1,4
3,17,4,0,1,1,5
3,7,4,0,1,1,6
3,3,4,0,1,0,0
3,4,4,0,1,0,1
3,5,4,0,1,0,2
3,2,4,0,1,0,3
3,7,4,0,1,0,4
3,3,4,0,1,0,5
3,2,4,0,1,0,6
3,49,4,2,1,1,0
3,33,4,2,1,1,1
3,24,4,2,1,1,2
3,21,4,2,1,1,3
3,29,4,2,1,1,4
3,16,4,2,1,1,5
3,4,4,2,1,1,6
3,2,4,2,1,0,0
3,2,4,2,1,0,1
3,1,4,2,1,0,2
3,1,4,2,1,0,3
3,1,4,2,1,0,4
3,2,4,2,1,0,5
3,0,4,2,1,0,6
3,50,4,3,1,1,0
3,33,4,3,1,1,1
3,29,4,3,1,1,2
3,22,4,3,1,1,3
3,30,4,3,1,1,4
3,12,4,3,1,1,5
3,3,4,3,1,1,6
3,4,4,3,1,0,0
3,2,4,3,1,0,1
3,1,4,3,1,0,2
3,1,4,3,1,0,3
3,1,4,3,1,0,4
3,0,4,3,1,0,5
3,0,4,3,1,0,6
3,49,4,4,1,1,0
3,29,4,4,1,1,1
3,16,4,4,1,1,2
3,24,4,4,1,1,3
3,19,4,4,1,1,4
3,4,4,4,1,1,5
3,2,4,4,1,1,6
3,3,4,4,1,0,0
3,1,4,4,1,0,1
3,0,4,4,1,0,2
3,1,4,4,1,0,3
3,2,4,4,1,0,4
3,1,4,4,1,0,5
3,1,4,4,1,0,6
3,162,4,5,1,1,0
3,81,4,5,1,1,1
3,49,4,5,1,1,2
3,39,4,5,1,1,3
3,53,4,5,1,1,4
3,8,4,5,1,1,5
3,4,4,5,1,1,6
3,4,4,5,1,0,0
3,3,4,5,1,0,1
3,0,4,5,1,0,2
3,1,4,5,1,0,3
3,7,4,5,1,0,4
3,4,4,5,1,0,5
3,0,4,5,1,0,6
3,32,4,1,1,1,0
3,18,4,1,1,1,1
3,25,4,1,1,1,2
3,7,4,1,1,1,3
3,7,4,1,1,1,4
3,1,4,1,1,1,5
3,0,4,1,1,1,6
3,0,4,1,1,0,0
3,0,4,1,1,0,1
3,0,4,1,1,0,2
3,3,4,1,1,0,3
3,1,4,1,1,0,4
3,0,4,1,1,0,5
3,0,4,1,1,0,6
3,8,1,6,1,1,0
3,5,1,6,1,1,1
3,2,1,6,1,1,2
3,1,1,6,1,1,3
3,5,1,6,1,1,4
3,3,1,6,1,1,5
3,1,1,6,1,1,6
3,2,1,6,1,0,0
3,1,1,6,1,0,1
3,0,1,6,1,0,2
3,0,1,6,1,0,3
3,0,1,6,1,0,4
3,0,1,6,1,0,5
3,0,1,6,1,0,6
3,10,1,0,1,1,0
3,5,1,0,1,1,1
3,2,1,0,1,1,2
3,1,1,0,1,1,3
3,1,1,0,1,1,4
3,1,1,0,1,1,5
3,1,1,0,1,1,6
3,0,1,0,1,0,0
3,0,1,0,1,0,1
3,2,1,0,1,0,2
3,0,1,0,1,0,3
3,0,1,0,1,0,4
3,1,1,0,1,0,5
3,0,1,0,1,0,6
3,9,1,2,1,1,0
3,3,1,2,1,1,1
3,2,1,2,1,1,2
3,5,1,2,1,1,3
3,5,1,2,1,1,4
3,2,1,2,1,1,5
3,0,1,2,1,1,6
3,0,1,2,1,0,0
3,3,1,2,1,0,1
3,0,1,2,1,0,2
3,0,1,2,1,0,3
3,0,1,2,1,0,4
3,0,1,2,1,0,5
3,0,1,2,1,0,6
3,13,1,3,1,1,0
3,6,1,3,1,1,1
3,2,1,3,1,1,2
3,2,1,3,1,1,3
3,1,1,3,1,1,4
3,2,1,3,1,1,5
3,0,1,3,1,1,6
3,0,1,3,1,0,0
3,0,1,3,1,0,1
3,0,1,3,1,0,2
3,0,1,3,1,0,3
3,0,1,3,1,0,4
3,0,1,3,1,0,5
3,0,1,3,1,0,6
3,9,1,4,1,1,0
3,6,1,4,1,1,1
3,6,1,4,1,1,2
3,4,1,4,1,1,3
3,4,1,4,1,1,4
3,1,1,4,1,1,5
3,0,1,4,1,1,6
3,1,1,4,1,0,0
3,2,1,4,1,0,1
3,0,1,4,1,0,2
3,0,1,4,1,0,3
3,0,1,4,1,0,4
3,0,1,4,1,0,5
3,0,1,4,1,0,6
3,40,1,5,1,1,0
3,31,1,5,1,1,1
3,22,1,5,1,1,2
3,14,1,5,1,1,3
3,11,1,5,1,1,4
3,4,1,5,1,1,5
3,0,1,5,1,1,6
3,1,1,5,1,0,0
3,0,1,5,1,0,1
3,2,1,5,1,0,2
3,1,1,5,1,0,3
3,0,1,5,1,0,4
3,0,1,5,1,0,5
3,0,1,5,1,0,6
3,20,1,1,1,1,0
3,9,1,1,1,1,1
3,7,1,1,1,1,2
3,6,1,1,1,1,3
3,6,1,1,1,1,4
3,1,1,1,1,1,5
3,0,1,1,1,1,6
3,0,1,1,1,0,0
3,0,1,1,1,0,1
3,0,1,1,1,0,2
3,0,1,1,1,0,3
3,0,1,1,1,0,4
3,1,1,1,1,0,5
3,0,1,1,1,0,6
3,0,5,6,0,1,0
3,0,5,6,0,1,1
3,0,5,6,0,1,2
3,0,5,6,0,1,3
3,0,5,6,0,1,4
3,0,5,6,0,1,5
3,0,5,6,0,1,6
3,0,5,6,0,0,0
3,0,5,6,0,0,1
3,0,5,6,0,0,2
3,0,5,6,0,0,3
3,0,5,6,0,0,4
3,0,5,6,0,0,5
3,0,5,6,0,0,6
3,0,5,0,0,1,0
3,0,5,0,0,1,1
3,0,5,0,0,1,2
3,0,5,0,0,1,3
3,0,5,0,0,1,4
3,0,5,0,0,1,5
3,0,5,0,0,1,6
3,0,5,0,0,0,0
3,0,5,0,0,0,1
3,0,5,0,0,0,2
3,0,5,0,0,0,3
3,0,5,0,0,0,4
3,0,5,0,0,0,5
3,0,5,0,0,0,6
3,0,5,2,0,1,0
3,0,5,2,0,1,1
3,0,5,2,0,1,2
3,0,5,2,0,1,3
3,0,5,2,0,1,4
3,0,5,2,0,1,5
3,0,5,2,0,1,6
3,0,5,2,0,0,0
3,0,5,2,0,0,1
3,0,5,2,0,0,2
3,0,5,2,0,0,3
3,0,5,2,0,0,4
3,0,5,2,0,0,5
3,0,5,2,0,0,6
3,0,5,3,0,1,0
3,0,5,3,0,1,1
3,0,5,3,0,1,2
3,0,5,3,0,1,3
3,0,5,3,0,1,4
3,0,5,3,0,1,5
3,0,5,3,0,1,6
3,0,5,3,0,0,0
3,0,5,3,0,0,1
3,0,5,3,0,0,2
3,0,5,3,0,0,3
3,0,5,3,0,0,4
3,0,5,3,0,0,5
3,0,5,3,0,0,6
3,0,5,4,0,1,0
3,0,5,4,0,1,1
3,0,5,4,0,1,2
3,0,5,4,0,1,3
3,0,5,4,0,1,4
3,0,5,4,0,1,5
3,0,5,4,0,1,6
3,0,5,4,0,0,0
3,0,5,4,0,0,1
3,0,5,4,0,0,2
3,0,5,4,0,0,3
3,0,5,4,0,0,4
3,0,5,4,0,0,5
3,0,5,4,0,0,6
3,0,5,5,0,1,0
3,0,5,5,0,1,1
3,0,5,5,0,1,2
3,0,5,5,0,1,3
3,0,5,5,0,1,4
3,0,5,5,0,1,5
3,0,5,5,0,1,6
3,0,5,5,0,0,0
3,0,5,5,0,0,1
3,0,5,5,0,0,2
3,0,5,5,0,0,3
3,0,5,5,0,0,4
3,0,5,5,0,0,5
3,0,5,5,0,0,6
3,0,5,1,0,1,0
3,0,5,1,0,1,1
3,0,5,1,0,1,2
3,0,5,1,0,1,3
3,0,5,1,0,1,4
3,0,5,1,0,1,5
3,0,5,1,0,1,6
3,0,5,1,0,0,0
3,0,5,1,0,0,1
3,0,5,1,0,0,2
3,0,5,1,0,0,3
3,0,5,1,0,0,4
3,0,5,1,0,0,5
3,0,5,1,0,0,6
3,637,0,6,0,1,0
3,334,0,6,0,1,1
3,304,0,6,0,1,2
3,369,0,6,0,1,3
3,875,0,6,0,1,4
3,523,0,6,0,1,5
3,280,0,6,0,1,6
3,138,0,6,0,0,0
3,91,0,6,0,0,1
3,101,0,6,0,0,2
3,144,0,6,0,0,3
3,299,0,6,0,0,4
3,145,0,6,0,0,5
3,80,0,6,0,0,6
3,386,0,0,0,1,0
3,278,0,0,0,1,1
3,237,0,0,0,1,2
3,270,0,0,0,1,3
3,627,0,0,0,1,4
3,300,0,0,0,1,5
3,126,0,0,0,1,6
3,43,0,0,0,0,0
3,27,0,0,0,0,1
3,45,0,0,0,0,2
3,44,0,0,0,0,3
3,127,0,0,0,0,4
3,49,0,0,0,0,5
3,28,0,0,0,0,6
3,256,0,2,0,1,0
3,159,0,2,0,1,1
3,171,0,2,0,1,2
3,156,0,2,0,1,3
3,351,0,2,0,1,4
3,156,0,2,0,1,5
3,61,0,2,0,1,6
3,19,0,2,0,0,0
3,16,0,2,0,0,1
3,15,0,2,0,0,2
3,21,0,2,0,0,3
3,26,0,2,0,0,4
3,23,0,2,0,0,5
3,5,0,2,0,0,6
3,144,0,3,0,1,0
3,146,0,3,0,1,1
3,103,0,3,0,1,2
3,83,0,3,0,1,3
3,171,0,3,0,1,4
3,85,0,3,0,1,5
3,32,0,3,0,1,6
3,10,0,3,0,0,0
3,7,0,3,0,0,1
3,3,0,3,0,0,2
3,9,0,3,0,0,3
3,14,0,3,0,0,4
3,4,0,3,0,0,5
3,6,0,3,0,0,6
3,93,0,4,0,1,0
3,78,0,4,0,1,1
3,65,0,4,0,1,2
3,52,0,4,0,1,3
3,84,0,4,0,1,4
3,30,0,4,0,1,5
3,9,0,4,0,1,6
3,8,0,4,0,0,0
3,4,0,4,0,0,1
3,2,0,4,0,0,2
3,3,0,4,0,0,3
3,6,0,4,0,0,4
3,6,0,4,0,0,5
3,2,0,4,0,0,6
3,167,0,5,0,1,0
3,152,0,5,0,1,1
3,85,0,5,0,1,2
3,77,0,5,0,1,3
3,93,0,5,0,1,4
3,30,0,5,0,1,5
3,10,0,5,0,1,6
3,3,0,5,0,0,0
3,3,0,5,0,0,1
3,3,0,5,0,0,2
3,6,0,5,0,0,3
3,4,0,5,0,0,4
3,6,0,5,0,0,5
3,3,0,5,0,0,6
3,21,0,1,0,1,0
3,17,0,1,0,1,1
3,10,0,1,0,1,2
3,6,0,1,0,1,3
3,7,0,1,0,1,4
3,1,0,1,0,1,5
3,0,0,1,0,1,6
3,0,0,1,0,0,0
3,1,0,1,0,0,1
3,1,0,1,0,0,2
3,0,0,1,0,0,3
3,0,0,1,0,0,4
3,0,0,1,0,0,5
3,0,0,1,0,0,6
3,137,2,6,0,1,0
3,59,2,6,0,1,1
3,71,2,6,0,1,2
3,61,2,6,0,1,3
3,152,2,6,0,1,4
3,61,2,6,0,1,5
3,32,2,6,0,1,6
3,24,2,6,0,0,0
3,20,2,6,0,0,1
3,13,2,6,0,0,2
3,18,2,6,0,0,3
3,40,2,6,0,0,4
3,13,2,6,0,0,5
3,7,2,6,0,0,6
3,85,2,0,0,1,0
3,57,2,0,0,1,1
3,58,2,0,0,1,2
3,64,2,0,0,1,3
3,133,2,0,0,1,4
3,71,2,0,0,1,5
3,22,2,0,0,1,6
3,11,2,0,0,0,0
3,7,2,0,0,0,1
3,7,2,0,0,0,2
3,10,2,0,0,0,3
3,19,2,0,0,0,4
3,12,2,0,0,0,5
3,4,2,0,0,0,6
3,73,2,2,0,1,0
3,47,2,2,0,1,1
3,42,2,2,0,1,2
3,49,2,2,0,1,3
3,76,2,2,0,1,4
3,33,2,2,0,1,5
3,14,2,2,0,1,6
3,9,2,2,0,0,0
3,6,2,2,0,0,1
3,4,2,2,0,0,2
3,1,2,2,0,0,3
3,11,2,2,0,0,4
3,8,2,2,0,0,5
3,2,2,2,0,0,6
3,60,2,3,0,1,0
3,37,2,3,0,1,1
3,40,2,3,0,1,2
3,30,2,3,0,1,3
3,59,2,3,0,1,4
3,21,2,3,0,1,5
3,6,2,3,0,1,6
3,4,2,3,0,0,0
3,2,2,3,0,0,1
3,0,2,3,0,0,2
3,1,2,3,0,0,3
3,7,2,3,0,0,4
3,4,2,3,0,0,5
3,0,2,3,0,0,6
3,44,2,4,0,1,0
3,34,2,4,0,1,1
3,17,2,4,0,1,2
3,21,2,4,0,1,3
3,18,2,4,0,1,4
3,9,2,4,0,1,5
3,8,2,4,0,1,6
3,1,2,4,0,0,0
3,0,2,4,0,0,1
3,3,2,4,0,0,2
3,1,2,4,0,0,3
3,3,2,4,0,0,4
3,4,2,4,0,0,5
3,0,2,4,0,0,6
3,86,2,5,0,1,0
3,61,2,5,0,1,1
3,54,2,5,0,1,2
3,27,2,5,0,1,3
3,43,2,5,0,1,4
3,15,2,5,0,1,5
3,8,2,5,0,1,6
3,5,2,5,0,0,0
3,5,2,5,0,0,1
3,2,2,5,0,0,2
3,1,2,5,0,0,3
3,2,2,5,0,0,4
3,1,2,5,0,0,5
3,0,2,5,0,0,6
3,11,2,1,0,1,0
3,7,2,1,0,1,1
3,6,2,1,0,1,2
3,3,2,1,0,1,3
3,1,2,1,0,1,4
3,2,2,1,0,1,5
3,0,2,1,0,1,6
3,2,2,1,0,0,0
3,0,2,1,0,0,1
3,0,2,1,0,0,2
3,0,2,1,0,0,3
3,0,2,1,0,0,4
3,0,2,1,0,0,5
3,0,2,1,0,0,6
3,45,3,6,0,1,0
3,19,3,6,0,1,1
3,18,3,6,0,1,2
3,14,3,6,0,1,3
3,31,3,6,0,1,4
3,17,3,6,0,1,5
3,5,3,6,0,1,6
3,6,3,6,0,0,0
3,3,3,6,0,0,1
3,2,3,6,0,0,2
3,3,3,6,0,0,3
3,8,3,6,0,0,4
3,3,3,6,0,0,5
3,1,3,6,0,0,6
3,33,3,0,0,1,0
3,22,3,0,0,1,1
3,9,3,0,0,1,2
3,17,3,0,0,1,3
3,41,3,0,0,1,4
3,11,3,0,0,1,5
3,6,3,0,0,1,6
3,5,3,0,0,0,0
3,1,3,0,0,0,1
3,1,3,0,0,0,2
3,4,3,0,0,0,3
3,7,3,0,0,0,4
3,1,3,0,0,0,5
3,0,3,0,0,0,6
3,32,3,2,0,1,0
3,21,3,2,0,1,1
3,15,3,2,0,1,2
3,12,3,2,0,1,3
3,17,3,2,0,1,4
3,8,3,2,0,1,5
3,5,3,2,0,1,6
3,2,3,2,0,0,0
3,1,3,2,0,0,1
3,1,3,2,0,0,2
3,2,3,2,0,0,3
3,2,3,2,0,0,4
3,1,3,2,0,0,5
3,0,3,2,0,0,6
3,24,3,3,0,1,0
3,20,3,3,0,1,1
3,15,3,3,0,1,2
3,17,3,3,0,1,3
3,16,3,3,0,1,4
3,7,3,3,0,1,5
3,3,3,3,0,1,6
3,1,3,3,0,0,0
3,3,3,3,0,0,1
3,1,3,3,0,0,2
3,1,3,3,0,0,3
3,1,3,3,0,0,4
3,1,3,3,0,0,5
3,0,3,3,0,0,6
3,11,3,4,0,1,0
3,14,3,4,0,1,1
3,8,3,4,0,1,2
3,9,3,4,0,1,3
3,15,3,4,0,1,4
3,4,3,4,0,1,5
3,1,3,4,0,1,6
3,1,3,4,0,0,0
3,0,3,4,0,0,1
3,2,3,4,0,0,2
3,0,3,4,0,0,3
3,1,3,4,0,0,4
3,1,3,4,0,0,5
3,0,3,4,0,0,6
3,36,3,5,0,1,0
3,29,3,5,0,1,1
3,23,3,5,0,1,2
3,12,3,5,0,1,3
3,16,3,5,0,1,4
3,6,3,5,0,1,5
3,1,3,5,0,1,6
3,0,3,5,0,0,0
3,1,3,5,0,0,1
3,1,3,5,0,0,2
3,1,3,5,0,0,3
3,2,3,5,0,0,4
3,1,3,5,0,0,5
3,1,3,5,0,0,6
3,4,3,1,0,1,0
3,7,3,1,0,1,1
3,1,3,1,0,1,2
3,1,3,1,0,1,3
3,0,3,1,0,1,4
3,2,3,1,0,1,5
3,0,3,1,0,1,6
3,0,3,1,0,0,0
3,0,3,1,0,0,1
3,0,3,1,0,0,2
3,0,3,1,0,0,3
3,0,3,1,0,0,4
3,0,3,1,0,0,5
3,0,3,1,0,0,6
3,29,4,6,0,1,0
3,4,4,6,0,1,1
3,6,4,6,0,1,2
3,5,4,6,0,1,3
3,12,4,6,0,1,4
3,5,4,6,0,1,5
3,2,4,6,0,1,6
3,8,4,6,0,0,0
3,3,4,6,0,0,1
3,2,4,6,0,0,2
3,3,4,6,0,0,3
3,1,4,6,0,0,4
3,0,4,6,0,0,5
3,0,4,6,0,0,6
3,25,4,0,0,1,0
3,10,4,0,0,1,1
3,10,4,0,0,1,2
3,16,4,0,0,1,3
3,20,4,0,0,1,4
3,6,4,0,0,1,5
3,6,4,0,0,1,6
3,2,4,0,0,0,0
3,4,4,0,0,0,1
3,0,4,0,0,0,2
3,0,4,0,0,0,3
3,0,4,0,0,0,4
3,1,4,0,0,0,5
3,0,4,0,0,0,6
3,24,4,2,0,1,0
3,8,4,2,0,1,1
3,12,4,2,0,1,2
3,12,4,2,0,1,3
3,16,4,2,0,1,4
3,4,4,2,0,1,5
3,2,4,2,0,1,6
3,1,4,2,0,0,0
3,1,4,2,0,0,1
3,1,4,2,0,0,2
3,1,4,2,0,0,3
3,2,4,2,0,0,4
3,1,4,2,0,0,5
3,0,4,2,0,0,6
3,24,4,3,0,1,0
3,17,4,3,0,1,1
3,14,4,3,0,1,2
3,8,4,3,0,1,3
3,19,4,3,0,1,4
3,2,4,3,0,1,5
3,0,4,3,0,1,6
3,0,4,3,0,0,0
3,1,4,3,0,0,1
3,0,4,3,0,0,2
3,2,4,3,0,0,3
3,0,4,3,0,0,4
3,0,4,3,0,0,5
3,0,4,3,0,0,6
3,23,4,4,0,1,0
3,12,4,4,0,1,1
3,15,4,4,0,1,2
3,10,4,4,0,1,3
3,8,4,4,0,1,4
3,3,4,4,0,1,5
3,0,4,4,0,1,6
3,0,4,4,0,0,0
3,0,4,4,0,0,1
3,2,4,4,0,0,2
3,0,4,4,0,0,3
3,0,4,4,0,0,4
3,0,4,4,0,0,5
3,0,4,4,0,0,6
3,54,4,5,0,1,0
3,36,4,5,0,1,1
3,19,4,5,0,1,2
3,27,4,5,0,1,3
3,23,4,5,0,1,4
3,5,4,5,0,1,5
3,0,4,5,0,1,6
3,3,4,5,0,0,0
3,4,4,5,0,0,1
3,2,4,5,0,0,2
3,0,4,5,0,0,3
3,3,4,5,0,0,4
3,1,4,5,0,0,5
3,1,4,5,0,0,6
3,7,4,1,0,1,0
3,6,4,1,0,1,1
3,7,4,1,0,1,2
3,1,4,1,0,1,3
3,3,4,1,0,1,4
3,0,4,1,0,1,5
3,0,4,1,0,1,6
3,0,4,1,0,0,0
3,0,4,1,0,0,1
3,0,4,1,0,0,2
3,1,4,1,0,0,3
3,1,4,1,0,0,4
3,0,4,1,0,0,5
3,0,4,1,0,0,6
3,3,1,6,0,1,0
3,0,1,6,0,1,1
3,1,1,6,0,1,2
3,1,1,6,0,1,3
3,0,1,6,0,1,4
3,0,1,6,0,1,5
3,0,1,6,0,1,6
3,0,1,6,0,0,0
3,0,1,6,0,0,1
3,0,1,6,0,0,2
3,0,1,6,0,0,3
3,0,1,6,0,0,4
3,0,1,6,0,0,5
3,0,1,6,0,0,6
3,1,1,0,0,1,0
3,0,1,0,0,1,1
3,3,1,0,0,1,2
3,1,1,0,0,1,3
3,1,1,0,0,1,4
3,0,1,0,0,1,5
3,0,1,0,0,1,6
3,1,1,0,0,0,0
3,0,1,0,0,0,1
3,0,1,0,0,0,2
3,0,1,0,0,0,3
3,0,1,0,0,0,4
3,0,1,0,0,0,5
3,0,1,0,0,0,6
3,3,1,2,0,1,0
3,3,1,2,0,1,1
3,2,1,2,0,1,2
3,0,1,2,0,1,3
3,0,1,2,0,1,4
3,0,1,2,0,1,5
3,0,1,2,0,1,6
3,0,1,2,0,0,0
3,0,1,2,0,0,1
3,0,1,2,0,0,2
3,0,1,2,0,0,3
3,0,1,2,0,0,4
3,0,1,2,0,0,5
3,0,1,2,0,0,6
3,1,1,3,0,1,0
3,3,1,3,0,1,1
3,0,1,3,0,1,2
3,0,1,3,0,1,3
3,1,1,3,0,1,4
3,0,1,3,0,1,5
3,0,1,3,0,1,6
3,0,1,3,0,0,0
3,0,1,3,0,0,1
3,0,1,3,0,0,2
3,0,1,3,0,0,3
3,0,1,3,0,0,4
3,0,1,3,0,0,5
3,0,1,3,0,0,6
3,4,1,4,0,1,0
3,3,1,4,0,1,1
3,0,1,4,0,1,2
3,0,1,4,0,1,3
3,0,1,4,0,1,4
3,0,1,4,0,1,5
3,0,1,4,0,1,6
3,0,1,4,0,0,0
3,0,1,4,0,0,1
3,0,1,4,0,0,2
3,0,1,4,0,0,3
3,0,1,4,0,0,4
3,0,1,4,0,0,5
3,0,1,4,0,0,6
3,11,1,5,0,1,0
3,3,1,5,0,1,1
3,5,1,5,0,1,2
3,3,1,5,0,1,3
3,2,1,5,0,1,4
3,1,1,5,0,1,5
3,0,1,5,0,1,6
3,1,1,5,0,0,0
3,0,1,5,0,0,1
3,0,1,5,0,0,2
3,0,1,5,0,0,3
