OMRÅDE,KØN,ALDER,HERKOMST1,TID,INDHOLD
32,1,1,0,2022,192
32,1,1,0,2023,193
32,1,1,1,2005,41
32,1,1,1,2006,40
32,1,1,1,2007,30
32,1,1,1,2008,36
32,1,1,1,2009,49
32,1,1,1,2010,46
32,1,1,1,2011,42
32,1,1,1,2012,43
32,1,1,1,2013,41
32,1,1,1,2014,37
32,1,1,1,2015,48
32,1,1,1,2016,35
32,1,1,1,2017,31
32,1,1,1,2018,66
32,1,1,1,2019,66
32,1,1,1,2020,76
32,1,1,1,2021,78
32,1,1,1,2022,68
32,1,1,1,2023,85
32,1,2,0,2005,172
32,1,2,0,2006,144
32,1,2,0,2007,122
32,1,2,0,2008,153
32,1,2,0,2009,166
32,1,2,0,2010,200
32,1,2,0,2011,215
32,1,2,0,2012,223
32,1,2,0,2013,223
32,1,2,0,2014,228
32,1,2,0,2015,209
32,1,2,0,2016,193
32,1,2,0,2017,158
32,1,2,0,2018,177
32,1,2,0,2019,222
32,1,2,0,2020,223
32,1,2,0,2021,252
32,1,2,0,2022,218
32,1,2,0,2023,215
32,1,2,1,2005,14
32,1,2,1,2006,12
32,1,2,1,2007,13
32,1,2,1,2008,11
32,1,2,1,2009,18
32,1,2,1,2010,16
32,1,2,1,2011,20
32,1,2,1,2012,21
32,1,2,1,2013,20
32,1,2,1,2014,23
32,1,2,1,2015,25
32,1,2,1,2016,18
32,1,2,1,2017,19
32,1,2,1,2018,20
32,1,2,1,2019,20
32,1,2,1,2020,36
32,1,2,1,2021,22
32,1,2,1,2022,28
32,1,2,1,2023,33
32,0,0,0,2005,49
32,0,0,0,2006,52
32,0,0,0,2007,35
32,0,0,0,2008,52
32,0,0,0,2009,51
32,0,0,0,2010,53
32,0,0,0,2011,56
32,0,0,0,2012,48
32,0,0,0,2013,36
32,0,0,0,2014,46
32,0,0,0,2015,33
32,0,0,0,2016,47
32,0,0,0,2017,41
32,0,0,0,2018,46
32,0,0,0,2019,41
32,0,0,0,2020,43
32,0,0,0,2021,68
32,0,0,0,2022,40
32,0,0,0,2023,40
32,0,0,1,2005,10
32,0,0,1,2006,6
32,0,0,1,2007,6
32,0,0,1,2008,7
32,0,0,1,2009,14
32,0,0,1,2010,12
32,0,0,1,2011,9
32,0,0,1,2012,12
32,0,0,1,2013,13
32,0,0,1,2014,9
32,0,0,1,2015,4
32,0,0,1,2016,5
32,0,0,1,2017,6
32,0,0,1,2018,3
32,0,0,1,2019,7
32,0,0,1,2020,7
32,0,0,1,2021,14
32,0,0,1,2022,15
32,0,0,1,2023,14
32,0,1,0,2005,145
32,0,1,0,2006,114
32,0,1,0,2007,75
32,0,1,0,2008,104
32,0,1,0,2009,114
32,0,1,0,2010,144
32,0,1,0,2011,135
32,0,1,0,2012,123
32,0,1,0,2013,109
32,0,1,0,2014,96
32,0,1,0,2015,92
32,0,1,0,2016,76
32,0,1,0,2017,56
32,0,1,0,2018,48
32,0,1,0,2019,76
32,0,1,0,2020,72
32,0,1,0,2021,99
32,0,1,0,2022,75
32,0,1,0,2023,79
32,0,1,1,2005,11
32,0,1,1,2006,14
32,0,1,1,2007,10
32,0,1,1,2008,16
32,0,1,1,2009,10
32,0,1,1,2010,23
32,0,1,1,2011,24
32,0,1,1,2012,29
32,0,1,1,2013,17
32,0,1,1,2014,17
32,0,1,1,2015,22
32,0,1,1,2016,16
32,0,1,1,2017,17
32,0,1,1,2018,21
32,0,1,1,2019,18
32,0,1,1,2020,17
32,0,1,1,2021,23
32,0,1,1,2022,19
32,0,1,1,2023,28
32,0,2,0,2005,58
32,0,2,0,2006,61
32,0,2,0,2007,43
32,0,2,0,2008,64
32,0,2,0,2009,60
32,0,2,0,2010,84
32,0,2,0,2011,91
32,0,2,0,2012,97
32,0,2,0,2013,113
32,0,2,0,2014,94
32,0,2,0,2015,63
32,0,2,0,2016,64
32,0,2,0,2017,67
32,0,2,0,2018,70
32,0,2,0,2019,72
32,0,2,0,2020,83
32,0,2,0,2021,137
32,0,2,0,2022,103
32,0,2,0,2023,94
32,0,2,1,2005,8
32,0,2,1,2006,5
32,0,2,1,2007,2
32,0,2,1,2008,5
32,0,2,1,2009,8
32,0,2,1,2010,8
32,0,2,1,2011,2
32,0,2,1,2012,6
32,0,2,1,2013,4
32,0,2,1,2014,8
32,0,2,1,2015,8
32,0,2,1,2016,8
32,0,2,1,2017,5
32,0,2,1,2018,6
32,0,2,1,2019,6
32,0,2,1,2020,10
32,0,2,1,2021,8
32,0,2,1,2022,11
32,0,2,1,2023,17
34,1,0,0,2005,359
34,1,0,0,2006,293
34,1,0,0,2007,295
34,1,0,0,2008,327
34,1,0,0,2009,345
34,1,0,0,2010,330
34,1,0,0,2011,395
34,1,0,0,2012,348
34,1,0,0,2013,320
34,1,0,0,2014,386
34,1,0,0,2015,273
34,1,0,0,2016,316
34,1,0,0,2017,312
34,1,0,0,2018,332
34,1,0,0,2019,343
34,1,0,0,2020,327
34,1,0,0,2021,286
34,1,0,0,2022,305
34,1,0,0,2023,320
34,1,0,1,2005,111
34,1,0,1,2006,128
34,1,0,1,2007,106
34,1,0,1,2008,118
34,1,0,1,2009,106
34,1,0,1,2010,139
34,1,0,1,2011,155
34,1,0,1,2012,143
34,1,0,1,2013,134
34,1,0,1,2014,166
34,1,0,1,2015,132
34,1,0,1,2016,147
34,1,0,1,2017,135
34,1,0,1,2018,171
34,1,0,1,2019,159
34,1,0,1,2020,184
34,1,0,1,2021,181
34,1,0,1,2022,153
34,1,0,1,2023,143
34,1,1,0,2005,655
34,1,1,0,2006,533
34,1,1,0,2007,482
34,1,1,0,2008,423
34,1,1,0,2009,479
34,1,1,0,2010,499
34,1,1,0,2011,582
34,1,1,0,2012,499
34,1,1,0,2013,402
34,1,1,0,2014,476
34,1,1,0,2015,335
34,1,1,0,2016,370
34,1,1,0,2017,312
34,1,1,0,2018,316
34,1,1,0,2019,297
34,1,1,0,2020,337
34,1,1,0,2021,339
34,1,1,0,2022,338
34,1,1,0,2023,334
34,1,1,1,2005,116
34,1,1,1,2006,96
34,1,1,1,2007,93
34,1,1,1,2008,88
34,1,1,1,2009,113
34,1,1,1,2010,119
34,1,1,1,2011,145
34,1,1,1,2012,133
34,1,1,1,2013,125
34,1,1,1,2014,143
34,1,1,1,2015,112
34,1,1,1,2016,139
34,1,1,1,2017,109
34,1,1,1,2018,134
34,1,1,1,2019,147
34,1,1,1,2020,171
34,1,1,1,2021,162
34,1,1,1,2022,154
34,1,1,1,2023,174
34,1,2,0,2005,306
34,1,2,0,2006,260
34,1,2,0,2007,228
34,1,2,0,2008,208
34,1,2,0,2009,251
34,1,2,0,2010,287
34,1,2,0,2011,382
34,1,2,0,2012,322
34,1,2,0,2013,292
34,1,2,0,2014,397
34,1,2,0,2015,289
34,1,2,0,2016,375
34,1,2,0,2017,311
34,1,2,0,2018,346
34,1,2,0,2019,323
34,1,2,0,2020,359
34,1,2,0,2021,366
34,1,2,0,2022,367
34,1,2,0,2023,342
34,1,2,1,2005,31
34,1,2,1,2006,32
34,1,2,1,2007,34
34,1,2,1,2008,32
34,1,2,1,2009,39
34,1,2,1,2010,43
34,1,2,1,2011,57
34,1,2,1,2012,51
34,1,2,1,2013,46
34,1,2,1,2014,67
34,1,2,1,2015,57
34,1,2,1,2016,56
34,1,2,1,2017,58
34,1,2,1,2018,60
34,1,2,1,2019,60
34,1,2,1,2020,77
34,1,2,1,2021,68
34,1,2,1,2022,88
34,1,2,1,2023,71
34,0,0,0,2005,59
34,0,0,0,2006,49
34,0,0,0,2007,44
34,0,0,0,2008,67
34,0,0,0,2009,69
34,0,0,0,2010,47
34,0,0,0,2011,80
34,0,0,0,2012,76
34,0,0,0,2013,59
34,0,0,0,2014,82
34,0,0,0,2015,53
34,0,0,0,2016,76
34,0,0,0,2017,66
34,0,0,0,2018,81
34,0,0,0,2019,75
34,0,0,0,2020,89
34,0,0,0,2021,89
34,0,0,0,2022,67
34,0,0,0,2023,64
34,0,0,1,2005,29
34,0,0,1,2006,21
34,0,0,1,2007,21
34,0,0,1,2008,20
34,0,0,1,2009,26
34,0,0,1,2010,35
34,0,0,1,2011,33
34,0,0,1,2012,32
34,0,0,1,2013,28
34,0,0,1,2014,21
34,0,0,1,2015,34
34,0,0,1,2016,20
34,0,0,1,2017,25
34,0,0,1,2018,23
34,0,0,1,2019,33
34,0,0,1,2020,55
34,0,0,1,2021,47
34,0,0,1,2022,45
34,0,0,1,2023,41
34,0,1,0,2005,222
34,0,1,0,2006,175
34,0,1,0,2007,127
34,0,1,0,2008,155
34,0,1,0,2009,187
34,0,1,0,2010,160
34,0,1,0,2011,230
34,0,1,0,2012,211
34,0,1,0,2013,169
34,0,1,0,2014,254
34,0,1,0,2015,185
34,0,1,0,2016,144
34,0,1,0,2017,118
34,0,1,0,2018,125
34,0,1,0,2019,105
34,0,1,0,2020,127
34,0,1,0,2021,120
34,0,1,0,2022,128
34,0,1,0,2023,120
34,0,1,1,2005,43
34,0,1,1,2006,28
34,0,1,1,2007,36
34,0,1,1,2008,24
34,0,1,1,2009,28
34,0,1,1,2010,38
34,0,1,1,2011,60
34,0,1,1,2012,48
34,0,1,1,2013,42
34,0,1,1,2014,61
34,0,1,1,2015,59
34,0,1,1,2016,45
34,0,1,1,2017,41
34,0,1,1,2018,62
34,0,1,1,2019,54
34,0,1,1,2020,45
34,0,1,1,2021,75
34,0,1,1,2022,51
34,0,1,1,2023,61
34,0,2,0,2005,113
34,0,2,0,2006,87
34,0,2,0,2007,89
34,0,2,0,2008,102
34,0,2,0,2009,91
34,0,2,0,2010,111
34,0,2,0,2011,164
34,0,2,0,2012,156
34,0,2,0,2013,114
34,0,2,0,2014,184
34,0,2,0,2015,143
34,0,2,0,2016,170
34,0,2,0,2017,166
34,0,2,0,2018,146
34,0,2,0,2019,132
34,0,2,0,2020,151
34,0,2,0,2021,151
34,0,2,0,2022,146
34,0,2,0,2023,143
34,0,2,1,2005,11
34,0,2,1,2006,11
34,0,2,1,2007,11
34,0,2,1,2008,11
34,0,2,1,2009,14
34,0,2,1,2010,12
34,0,2,1,2011,18
34,0,2,1,2012,13
34,0,2,1,2013,15
34,0,2,1,2014,32
34,0,2,1,2015,14
34,0,2,1,2016,26
34,0,2,1,2017,20
34,0,2,1,2018,35
34,0,2,1,2019,19
34,0,2,1,2020,30
34,0,2,1,2021,35
34,0,2,1,2022,45
34,0,2,1,2023,30
37,1,0,0,2005,235
37,1,0,0,2006,273
37,1,0,0,2007,230
37,1,0,0,2008,218
37,1,0,0,2009,226
37,1,0,0,2010,195
37,1,0,0,2011,195
37,1,0,0,2012,253
37,1,0,0,2013,255
37,1,0,0,2014,263
37,1,0,0,2015,212
37,1,0,0,2016,236
37,1,0,0,2017,254
37,1,0,0,2018,233
37,1,0,0,2019,271
37,1,0,0,2020,261
37,1,0,0,2021,253
37,1,0,0,2022,302
37,1,0,0,2023,288
37,1,0,1,2005,53
37,1,0,1,2006,61
37,1,0,1,2007,42
37,1,0,1,2008,67
37,1,0,1,2009,63
37,1,0,1,2010,73
37,1,0,1,2011,77
37,1,0,1,2012,100
37,1,0,1,2013,82
37,1,0,1,2014,94
37,1,0,1,2015,87
37,1,0,1,2016,89
37,1,0,1,2017,83
37,1,0,1,2018,97
37,1,0,1,2019,94
37,1,0,1,2020,108
37,1,0,1,2021,123
37,1,0,1,2022,103
37,1,0,1,2023,109
37,1,1,0,2005,380
37,1,1,0,2006,403
37,1,1,0,2007,352
37,1,1,0,2008,307
37,1,1,0,2009,325
37,1,1,0,2010,343
37,1,1,0,2011,358
37,1,1,0,2012,362
37,1,1,0,2013,351
37,1,1,0,2014,443
37,1,1,0,2015,277
37,1,1,0,2016,288
37,1,1,0,2017,229
37,1,1,0,2018,258
37,1,1,0,2019,250
37,1,1,0,2020,249
37,1,1,0,2021,254
37,1,1,0,2022,283
37,1,1,0,2023,292
37,1,1,1,2005,51
37,1,1,1,2006,57
37,1,1,1,2007,53
37,1,1,1,2008,46
37,1,1,1,2009,63
37,1,1,1,2010,67
37,1,1,1,2011,64
37,1,1,1,2012,77
37,1,1,1,2013,87
37,1,1,1,2014,83
37,1,1,1,2015,65
37,1,1,1,2016,73
37,1,1,1,2017,78
37,1,1,1,2018,113
37,1,1,1,2019,118
37,1,1,1,2020,143
37,1,1,1,2021,128
37,1,1,1,2022,149
37,1,1,1,2023,161
37,1,2,0,2005,155
37,1,2,0,2006,144
37,1,2,0,2007,149
37,1,2,0,2008,146
37,1,2,0,2009,176
37,1,2,0,2010,174
37,1,2,0,2011,211
37,1,2,0,2012,214
37,1,2,0,2013,239
37,1,2,0,2014,348
37,1,2,0,2015,207
37,1,2,0,2016,222
37,1,2,0,2017,191
37,1,2,0,2018,213
37,1,2,0,2019,219
37,1,2,0,2020,262
37,1,2,0,2021,243
37,1,2,0,2022,284
37,1,2,0,2023,255
37,1,2,1,2005,9
37,1,2,1,2006,5
37,1,2,1,2007,10
37,1,2,1,2008,8
37,1,2,1,2009,11
37,1,2,1,2010,17
37,1,2,1,2011,19
37,1,2,1,2012,15
37,1,2,1,2013,26
37,1,2,1,2014,20
37,1,2,1,2015,28
37,1,2,1,2016,27
37,1,2,1,2017,38
37,1,2,1,2018,42
37,1,2,1,2019,33
37,1,2,1,2020,28
37,1,2,1,2021,37
37,1,2,1,2022,43
37,1,2,1,2023,43
37,0,0,0,2005,33
37,0,0,0,2006,55
37,0,0,0,2007,35
37,0,0,0,2008,32
37,0,0,0,2009,43
37,0,0,0,2010,46
37,0,0,0,2011,52
37,0,0,0,2012,48
37,0,0,0,2013,57
37,0,0,0,2014,59
37,0,0,0,2015,48
37,0,0,0,2016,53
37,0,0,0,2017,38
37,0,0,0,2018,58
37,0,0,0,2019,52
37,0,0,0,2020,66
37,0,0,0,2021,74
37,0,0,0,2022,76
37,0,0,0,2023,66
37,0,0,1,2005,11
37,0,0,1,2006,12
37,0,0,1,2007,6
37,0,0,1,2008,9
37,0,0,1,2009,8
37,0,0,1,2010,6
37,0,0,1,2011,7
37,0,0,1,2012,7
37,0,0,1,2013,12
37,0,0,1,2014,9
37,0,0,1,2015,12
37,0,0,1,2016,21
37,0,0,1,2017,11
37,0,0,1,2018,20
37,0,0,1,2019,16
37,0,0,1,2020,20
37,0,0,1,2021,17
37,0,0,1,2022,17
37,0,0,1,2023,25
37,0,1,0,2005,115
37,0,1,0,2006,125
37,0,1,0,2007,102
37,0,1,0,2008,101
37,0,1,0,2009,99
37,0,1,0,2010,112
37,0,1,0,2011,140
37,0,1,0,2012,142
37,0,1,0,2013,168
37,0,1,0,2014,201
37,0,1,0,2015,128
37,0,1,0,2016,82
37,0,1,0,2017,107
37,0,1,0,2018,90
37,0,1,0,2019,91
37,0,1,0,2020,84
37,0,1,0,2021,102
37,0,1,0,2022,94
37,0,1,0,2023,110
37,0,1,1,2005,12
37,0,1,1,2006,12
37,0,1,1,2007,14
37,0,1,1,2008,15
37,0,1,1,2009,25
37,0,1,1,2010,15
37,0,1,1,2011,14
37,0,1,1,2012,23
37,0,1,1,2013,26
37,0,1,1,2014,28
37,0,1,1,2015,22
37,0,1,1,2016,30
37,0,1,1,2017,24
37,0,1,1,2018,24
37,0,1,1,2019,34
37,0,1,1,2020,45
37,0,1,1,2021,30
37,0,1,1,2022,40
37,0,1,1,2023,40
37,0,2,0,2005,54
37,0,2,0,2006,67
37,0,2,0,2007,40
37,0,2,0,2008,47
37,0,2,0,2009,59
37,0,2,0,2010,62
37,0,2,0,2011,65
37,0,2,0,2012,84
37,0,2,0,2013,105
37,0,2,0,2014,135
37,0,2,0,2015,103
37,0,2,0,2016,71
37,0,2,0,2017,58
37,0,2,0,2018,78
37,0,2,0,2019,80
37,0,2,0,2020,108
37,0,2,0,2021,99
37,0,2,0,2022,130
37,0,2,0,2023,93
37,0,2,1,2005,3
37,0,2,1,2006,4
37,0,2,1,2007,4
37,0,2,1,2008,2
37,0,2,1,2009,4
37,0,2,1,2010,4
37,0,2,1,2011,5
37,0,2,1,2012,7
37,0,2,1,2013,9
37,0,2,1,2014,11
37,0,2,1,2015,12
37,0,2,1,2016,12
37,0,2,1,2017,3
37,0,2,1,2018,8
37,0,2,1,2019,9
37,0,2,1,2020,12
37,0,2,1,2021,8
37,0,2,1,2022,9
37,0,2,1,2023,18
44,1,0,0,2005,98
44,1,0,0,2006,100
44,1,0,0,2007,78
44,1,0,0,2008,76
44,1,0,0,2009,85
44,1,0,0,2010,83
44,1,0,0,2011,79
44,1,0,0,2012,96
44,1,0,0,2013,77
44,1,0,0,2014,77
44,1,0,0,2015,62
44,1,0,0,2016,95
44,1,0,0,2017,78
44,1,0,0,2018,93
44,1,0,0,2019,87
44,1,0,0,2020,78
44,1,0,0,2021,70
44,1,0,0,2022,70
44,1,0,0,2023,74
44,1,0,1,2005,15
44,1,0,1,2006,18
44,1,0,1,2007,18
44,1,0,1,2008,14
44,1,0,1,2009,20
44,1,0,1,2010,17
44,1,0,1,2011,19
44,1,0,1,2012,19
44,1,0,1,2013,24
44,1,0,1,2014,20
44,1,0,1,2015,15
44,1,0,1,2016,26
44,1,0,1,2017,19
44,1,0,1,2018,27
44,1,0,1,2019,29
44,1,0,1,2020,22
44,1,0,1,2021,25
44,1,0,1,2022,22
44,1,0,1,2023,24
44,1,1,0,2005,265
44,1,1,0,2006,222
44,1,1,0,2007,184
44,1,1,0,2008,143
44,1,1,0,2009,145
44,1,1,0,2010,181
44,1,1,0,2011,205
44,1,1,0,2012,172
44,1,1,0,2013,152
44,1,1,0,2014,162
44,1,1,0,2015,129
44,1,1,0,2016,141
44,1,1,0,2017,110
44,1,1,0,2018,126
44,1,1,0,2019,123
44,1,1,0,2020,115
44,1,1,0,2021,115
44,1,1,0,2022,114
44,1,1,0,2023,88
44,1,1,1,2005,22
44,1,1,1,2006,27
44,1,1,1,2007,24
44,1,1,1,2008,23
44,1,1,1,2009,18
44,1,1,1,2010,19
44,1,1,1,2011,23
44,1,1,1,2012,23
44,1,1,1,2013,20
44,1,1,1,2014,18
44,1,1,1,2015,21
44,1,1,1,2016,24
44,1,1,1,2017,28
44,1,1,1,2018,23
44,1,1,1,2019,19
44,1,1,1,2020,28
44,1,1,1,2021,33
44,1,1,1,2022,41
44,1,1,1,2023,45
44,1,2,0,2005,166
44,1,2,0,2006,147
44,1,2,0,2007,130
44,1,2,0,2008,105
44,1,2,0,2009,112
44,1,2,0,2010,164
44,1,2,0,2011,198
44,1,2,0,2012,177
44,1,2,0,2013,174
44,1,2,0,2014,168
44,1,2,0,2015,169
44,1,2,0,2016,196
44,1,2,0,2017,146
44,1,2,0,2018,146
44,1,2,0,2019,152
44,1,2,0,2020,168
44,1,2,0,2021,152
44,1,2,0,2022,192
44,1,2,0,2023,181
44,1,2,1,2005,11
44,1,2,1,2006,10
44,1,2,1,2007,11
44,1,2,1,2008,13
44,1,2,1,2009,10
44,1,2,1,2010,10
44,1,2,1,2011,20
44,1,2,1,2012,12
44,1,2,1,2013,12
44,1,2,1,2014,13
44,1,2,1,2015,10
44,1,2,1,2016,11
44,1,2,1,2017,11
44,1,2,1,2018,16
44,1,2,1,2019,12
44,1,2,1,2020,8
44,1,2,1,2021,14
44,1,2,1,2022,13
44,1,2,1,2023,27
44,0,0,0,2005,17
44,0,0,0,2006,20
44,0,0,0,2007,15
44,0,0,0,2008,20
44,0,0,0,2009,13
44,0,0,0,2010,18
44,0,0,0,2011,18
44,0,0,0,2012,19
44,0,0,0,2013,13
44,0,0,0,2014,21
44,0,0,0,2015,13
44,0,0,0,2016,15
44,0,0,0,2017,9
44,0,0,0,2018,20
44,0,0,0,2019,13
44,0,0,0,2020,14
44,0,0,0,2021,22
44,0,0,0,2022,24
44,0,0,0,2023,8
44,0,0,1,2005,2
44,0,0,1,2006,5
44,0,0,1,2007,2
44,0,0,1,2008,3
44,0,0,1,2009,5
44,0,0,1,2010,2
44,0,0,1,2011,1
44,0,0,1,2012,1
44,0,0,1,2013,5
44,0,0,1,2014,2
44,0,0,1,2015,6
44,0,0,1,2016,6
44,0,0,1,2017,3
44,0,0,1,2018,2
44,0,0,1,2019,7
44,0,0,1,2020,6
44,0,0,1,2021,6
44,0,0,1,2022,6
44,0,0,1,2023,6
44,0,1,0,2005,125
44,0,1,0,2006,106
44,0,1,0,2007,87
44,0,1,0,2008,93
44,0,1,0,2009,69
44,0,1,0,2010,123
44,0,1,0,2011,122
44,0,1,0,2012,114
44,0,1,0,2013,89
44,0,1,0,2014,94
44,0,1,0,2015,70
44,0,1,0,2016,61
44,0,1,0,2017,45
44,0,1,0,2018,41
44,0,1,0,2019,55
44,0,1,0,2020,58
44,0,1,0,2021,46
44,0,1,0,2022,64
44,0,1,0,2023,53
44,0,1,1,2005,15
44,0,1,1,2006,13
44,0,1,1,2007,5
44,0,1,1,2008,9
44,0,1,1,2009,11
44,0,1,1,2010,9
44,0,1,1,2011,9
44,0,1,1,2012,12
44,0,1,1,2013,6
44,0,1,1,2014,10
44,0,1,1,2015,16
44,0,1,1,2016,11
44,0,1,1,2017,9
44,0,1,1,2018,15
44,0,1,1,2019,10
44,0,1,1,2020,16
44,0,1,1,2021,17
44,0,1,1,2022,9
44,0,1,1,2023,15
44,0,2,0,2005,102
44,0,2,0,2006,48
44,0,2,0,2007,47
44,0,2,0,2008,46
44,0,2,0,2009,61
44,0,2,0,2010,98
44,0,2,0,2011,102
44,0,2,0,2012,73
44,0,2,0,2013,83
44,0,2,0,2014,84
44,0,2,0,2015,72
44,0,2,0,2016,82
44,0,2,0,2017,68
44,0,2,0,2018,59
44,0,2,0,2019,66
44,0,2,0,2020,66
44,0,2,0,2021,81
44,0,2,0,2022,85
44,0,2,0,2023,89
44,0,2,1,2005,9
44,0,2,1,2006,4
44,0,2,1,2007,4
44,0,2,1,2008,2
44,0,2,1,2009,7
44,0,2,1,2010,6
44,0,2,1,2011,8
44,0,2,1,2012,8
44,0,2,1,2013,10
44,0,2,1,2014,7
44,0,2,1,2015,7
44,0,2,1,2016,5
44,0,2,1,2017,3
44,0,2,1,2018,9
44,0,2,1,2019,6
44,0,2,1,2020,8
44,0,2,1,2021,11
44,0,2,1,2022,7
44,0,2,1,2023,16
79,1,0,0,2005,235
79,1,0,0,2006,185
79,1,0,0,2007,182
79,1,0,0,2008,163
79,1,0,0,2009,161
79,1,0,0,2010,200
79,1,0,0,2011,159
79,1,0,0,2012,163
79,1,0,0,2013,140
79,1,0,0,2014,148
79,1,0,0,2015,138
79,1,0,0,2016,148
79,1,0,0,2017,175
79,1,0,0,2018,158
79,1,0,0,2019,216
79,1,0,0,2020,175
79,1,0,0,2021,147
79,1,0,0,2022,180
79,1,0,0,2023,170
79,1,0,1,2005,43
79,1,0,1,2006,37
79,1,0,1,2007,41
79,1,0,1,2008,40
79,1,0,1,2009,45
79,1,0,1,2010,55
79,1,0,1,2011,56
79,1,0,1,2012,58
79,1,0,1,2013,54
79,1,0,1,2014,54
79,1,0,1,2015,69
79,1,0,1,2016,63
79,1,0,1,2017,58
79,1,0,1,2018,68
79,1,0,1,2019,87
79,1,0,1,2020,74
79,1,0,1,2021,69
79,1,0,1,2022,61
79,1,0,1,2023,82
79,1,1,0,2005,506
79,1,1,0,2006,418
79,1,1,0,2007,362
79,1,1,0,2008,352
79,1,1,0,2009,381
79,1,1,0,2010,440
79,1,1,0,2011,414
79,1,1,0,2012,425
79,1,1,0,2013,374
79,1,1,0,2014,429
79,1,1,0,2015,399
79,1,1,0,2016,377
79,1,1,0,2017,222
79,1,1,0,2018,233
79,1,1,0,2019,255
79,1,1,0,2020,264
79,1,1,0,2021,247
79,1,1,0,2022,239
79,1,1,0,2023,258
79,1,1,1,2005,54
79,1,1,1,2006,53
79,1,1,1,2007,42
79,1,1,1,2008,34
79,1,1,1,2009,65
79,1,1,1,2010,65
79,1,1,1,2011,58
79,1,1,1,2012,53
79,1,1,1,2013,58
79,1,1,1,2014,58
79,1,1,1,2015,58
79,1,1,1,2016,80
79,1,1,1,2017,75
79,1,1,1,2018,71
79,1,1,1,2019,84
79,1,1,1,2020,86
79,1,1,1,2021,95
79,1,1,1,2022,100
79,1,1,1,2023,82
79,1,2,0,2005,325
79,1,2,0,2006,268
79,1,2,0,2007,263
79,1,2,0,2008,275
79,1,2,0,2009,288
79,1,2,0,2010,345
79,1,2,0,2011,303
79,1,2,0,2012,347
79,1,2,0,2013,362
79,1,2,0,2014,390
79,1,2,0,2015,447
79,1,2,0,2016,411
79,1,2,0,2017,324
79,1,2,0,2018,313
79,1,2,0,2019,340
79,1,2,0,2020,356
79,1,2,0,2021,372
79,1,2,0,2022,405
79,1,2,0,2023,370
79,1,2,1,2005,27
79,1,2,1,2006,29
79,1,2,1,2007,27
79,1,2,1,2008,17
79,1,2,1,2009,27
79,1,2,1,2010,24
79,1,2,1,2011,28
79,1,2,1,2012,28
79,1,2,1,2013,31
79,1,2,1,2014,39
79,1,2,1,2015,38
79,1,2,1,2016,33
79,1,2,1,2017,28
79,1,2,1,2018,25
79,1,2,1,2019,43
79,1,2,1,2020,40
79,1,2,1,2021,45
79,1,2,1,2022,49
79,1,2,1,2023,37
79,0,0,0,2005,34
79,0,0,0,2006,36
79,0,0,0,2007,37
79,0,0,0,2008,27
79,0,0,0,2009,45
79,0,0,0,2010,40
79,0,0,0,2011,37
79,0,0,0,2012,40
79,0,0,0,2013,33
79,0,0,0,2014,32
79,0,0,0,2015,41
79,0,0,0,2016,29
79,0,0,0,2017,33
79,0,0,0,2018,30
79,0,0,0,2019,39
79,0,0,0,2020,51
79,0,0,0,2021,32
79,0,0,0,2022,42
79,0,0,0,2023,43
79,0,0,1,2005,12
79,0,0,1,2006,9
79,0,0,1,2007,8
79,0,0,1,2008,5
79,0,0,1,2009,5
79,0,0,1,2010,10
79,0,0,1,2011,13
79,0,0,1,2012,14
79,0,0,1,2013,4
79,0,0,1,2014,11
79,0,0,1,2015,23
79,0,0,1,2016,13
79,0,0,1,2017,16
79,0,0,1,2018,14
79,0,0,1,2019,13
79,0,0,1,2020,21
79,0,0,1,2021,16
79,0,0,1,2022,17
79,0,0,1,2023,23
79,0,1,0,2005,289
79,0,1,0,2006,202
79,0,1,0,2007,196
79,0,1,0,2008,178
79,0,1,0,2009,221
79,0,1,0,2010,227
79,0,1,0,2011,218
79,0,1,0,2012,225
79,0,1,0,2013,192
79,0,1,0,2014,202
79,0,1,0,2015,271
79,0,1,0,2016,200
79,0,1,0,2017,96
79,0,1,0,2018,114
79,0,1,0,2019,103
79,0,1,0,2020,114
79,0,1,0,2021,121
79,0,1,0,2022,110
79,0,1,0,2023,117
79,0,1,1,2005,32
79,0,1,1,2006,24
79,0,1,1,2007,23
79,0,1,1,2008,21
79,0,1,1,2009,34
79,0,1,1,2010,26
79,0,1,1,2011,39
79,0,1,1,2012,34
79,0,1,1,2013,31
79,0,1,1,2014,37
79,0,1,1,2015,43
79,0,1,1,2016,34
79,0,1,1,2017,27
79,0,1,1,2018,21
79,0,1,1,2019,21
79,0,1,1,2020,32
79,0,1,1,2021,31
79,0,1,1,2022,35
79,0,1,1,2023,50
79,0,2,0,2005,142
79,0,2,0,2006,132
79,0,2,0,2007,107
79,0,2,0,2008,110
79,0,2,0,2009,127
79,0,2,0,2010,147
79,0,2,0,2011,154
79,0,2,0,2012,168
79,0,2,0,2013,151
79,0,2,0,2014,178
79,0,2,0,2015,231
79,0,2,0,2016,207
79,0,2,0,2017,126
79,0,2,0,2018,132
79,0,2,0,2019,116
79,0,2,0,2020,161
79,0,2,0,2021,148
79,0,2,0,2022,175
79,0,2,0,2023,158
79,0,2,1,2005,17
79,0,2,1,2006,10
79,0,2,1,2007,14
79,0,2,1,2008,8
79,0,2,1,2009,10
79,0,2,1,2010,15
79,0,2,1,2011,17
79,0,2,1,2012,16
